order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,total_items,order_value,product_id,category,product_name,brand,margin_percentage,customer_name,area,customer_segment,total_orders,avg_order_value,registration_date,delivery_time_minutes,distance_km,reasons_if_delayed,rating,sentiment,feedback_category,delivery_delay_flag,customer_lifetime_value,purchase_frequency,rating_category,order_month,order_week,order_hour,is_new_customer
2122832513,55028958,2024-02-17 19:48:14,2024-02-17 19:58:14,2024-02-17 20:18:14,significantly delayed,2037.94,UPI,39396,5245,1,616.45,954722,Instant & Frozen Food,Ice Cream,Mohan-Virk,40,Pavani Yadav,Howrah,New,17,1168.29,2023-05-10,20,3.97,Traffic,1,negative,Customer Service,0,19860.93,17,Low,2024-02,2024-02-12/2024-02-18,19,0
3717703595,88965399,2023-04-24 21:33:02,2023-04-24 21:52:02,2023-04-24 21:51:02,on time,1756.7,Card,8041,7309,3,463.5,500633,Dairy & Breakfast,Cereal,Trivedi-Ahluwalia,20,Darsh Sura,Guntur,Regular,3,1144.21,2024-05-28,-1,2.48,,4,positive,Delivery,0,3432.63,3,High,2023-04,2023-04-24/2023-04-30,21,0
3194733693,21866852,2023-07-05 10:13:13,2023-07-05 10:30:13,2023-07-05 10:37:13,slightly delayed,2552.88,UPI,16623,9112,2,181.12,240179,Pharmacy,Cough Syrup,Ram-Suri,20,Ojas Morar,Guwahati,Premium,18,1480.38,2023-11-14,7,1.74,Traffic,4,neutral,Product Quality,0,26646.840000000004,18,High,2023-07,2023-07-03/2023-07-09,10,0
4471162437,27971619,2024-02-06 12:38:50,2024-02-06 12:52:50,2024-02-06 12:52:50,on time,3355.65,Card,54708,9226,1,114.52,820973,Baby Care,Baby Wipes,Lall LLC,30,Wriddhish Anne,Mirzapur,New,3,1691.32,2023-10-11,0,3.78,,4,neutral,App Experience,0,5073.96,3,High,2024-02,2024-02-05/2024-02-11,12,0
1609331948,8791577,2024-01-04 14:06:21,2024-01-04 14:19:21,2024-01-04 14:19:21,on time,3648.36,UPI,58721,2696,3,1648.41,490602,Grocery & Staples,Sugar,Raghavan Inc,15,Warda Kohli,Madhyamgram,Regular,1,1031.07,2023-08-29,0,1.56,,3,neutral,Product Quality,0,1031.07,1,Medium,2024-01,2024-01-01/2024-01-07,14,1
6920030794,70372270,2024-06-24 02:37:36,2024-06-24 02:51:36,2024-06-24 02:49:36,on time,2936.64,UPI,38745,1394,2,1813.08,256783,Pet Care,Pet Treats,"Basu, Thakur and Rege",35,Yadavi Garg,Ichalkaranji,New,15,1420.71,2023-08-05,-2,3.47,,3,negative,Customer Service,0,21310.65,15,Medium,2024-06,2024-06-24/2024-06-30,2,0
5127172657,32293017,2024-06-11 18:11:31,2024-06-11 18:30:31,2024-06-11 18:50:31,significantly delayed,2185.5,Cash,80034,288,2,784.44,913428,Pet Care,Pet Treats,Narayanan-Kumar,35,Samarth Kapoor,Gudivada,Inactive,16,691.29,2024-01-21,20,4.41,Traffic,4,positive,Product Quality,0,11060.64,16,High,2024-06,2024-06-10/2024-06-16,18,0
8607115856,15931134,2023-10-09 04:42:34,2023-10-09 04:52:34,2023-10-09 04:49:34,on time,739.34,UPI,85718,3015,1,608.0,324809,Dairy & Breakfast,Bread,Sidhu PLC,20,Azaan Gara,Darbhanga,Inactive,5,760.9,2024-03-10,-3,2.33,,4,neutral,Customer Service,0,3804.5,5,High,2023-10,2023-10-09/2023-10-15,4,0
7154957395,60700850,2023-04-09 10:10:33,2023-04-09 10:21:33,2023-04-09 10:21:33,on time,2696.84,Wallet,63099,1915,1,877.43,516376,Fruits & Vegetables,Onions,Agarwal-Dhar,25,Ishwar Dubey,Tezpur,Regular,2,812.35,2024-07-22,0,2.28,,3,neutral,App Experience,0,1624.7,2,Medium,2023-04,2023-04-03/2023-04-09,10,0
2070762702,34761418,2023-10-04 10:20:55,2023-10-04 10:37:55,2023-10-04 10:52:55,slightly delayed,2457.2,Cash,64950,5593,3,261.9,566052,Pharmacy,Pain Reliever,"Apte, Soman and Raju",20,Nitesh De,Bhilwara,New,6,1729.83,2024-08-19,15,3.61,Traffic,4,positive,Product Quality,0,10378.98,6,High,2023-10,2023-10-02/2023-10-08,10,0
3697242439,99361865,2024-10-15 12:30:13,2024-10-15 12:47:13,2024-10-15 12:46:13,on time,2179.49,Cash,67408,4528,2,1945.38,897083,Household Care,Detergent,Dutta-Halder,25,Ekantika Ravel,Berhampur,New,20,1423.56,2023-05-21,-1,4.71,,3,neutral,Customer Service,0,28471.199999999997,20,Medium,2024-10,2024-10-14/2024-10-20,12,0
3063427913,75984768,2023-09-21 02:17:46,2023-09-21 02:34:46,2023-09-21 02:37:46,on time,4419.03,Card,24100,1492,2,1845.28,799952,Dairy & Breakfast,Cheese,Padmanabhan-Virk,20,Dev Deshpande,Guwahati,Regular,14,1723.2,2024-08-05,3,4.76,Traffic,4,positive,Customer Service,0,24124.8,14,High,2023-09,2023-09-18/2023-09-24,2,0
2060061337,29272253,2023-04-15 22:56:08,2023-04-15 23:10:08,2023-04-15 23:22:08,slightly delayed,3041.62,Wallet,50748,4851,1,951.27,690565,Snacks & Munchies,Cookies,"Roy, Seth and Patla",35,Brijesh Nadkarni,Kolhapur,New,18,1282.7,2024-09-19,12,3.08,Traffic,1,negative,App Experience,0,23088.600000000002,18,Low,2023-04,2023-04-10/2023-04-16,22,0
4625892678,80371626,2023-06-18 19:23:45,2023-06-18 19:35:45,2023-06-18 19:39:45,on time,3166.49,Wallet,40337,2018,1,198.15,317242,Grocery & Staples,Pulses,Rastogi Group,15,Yashasvi Divan,Karimnagar,New,20,1033.07,2024-10-02,4,2.74,Traffic,1,negative,Delivery,0,20661.399999999998,20,Low,2023-06,2023-06-12/2023-06-18,19,0
6045698170,666589,2024-01-24 17:03:49,2024-01-24 17:14:49,2024-01-24 17:19:49,on time,222.15,UPI,16848,3220,3,1597.71,965755,Fruits & Vegetables,Bananas,"Doshi, Sarraf and Sama",25,Kevin Bassi,Morbi,Regular,15,465.38,2023-07-31,5,3.86,Traffic,5,positive,Delivery,0,6980.7,15,High,2024-01,2024-01-22/2024-01-28,17,0
7876289647,98858383,2024-08-07 07:55:29,2024-08-07 08:06:29,2024-08-07 08:18:29,slightly delayed,3218.62,UPI,28786,9606,1,242.57,863930,Personal Care,Shampoo,"Sathe, Agarwal and Dhar",35,Janani Gill,Dehri,Regular,3,700.22,2023-12-31,12,2.54,Traffic,4,neutral,Delivery,0,2100.66,3,High,2024-08,2024-08-05/2024-08-11,7,0
3434084714,46836361,2024-02-02 02:54:20,2024-02-02 03:06:20,2024-02-02 03:04:20,on time,1179.41,Cash,58201,5513,2,1991.96,264803,Pharmacy,Vitamins,Gole-Doshi,20,Champak Nazareth,Bikaner,Premium,16,545.22,2023-11-22,-2,3.51,,4,positive,Product Quality,0,8723.52,16,High,2024-02,2024-01-29/2024-02-04,2,0
9031695663,94730288,2024-01-17 01:23:06,2024-01-17 01:35:06,2024-01-17 01:41:06,slightly delayed,2316.01,Card,43200,5551,1,123.74,697683,Household Care,Toilet Cleaner,"Murty, Varghese and Saxena",25,Idika Bath,Rampur,Regular,17,1560.64,2023-07-04,6,3.71,Traffic,2,negative,App Experience,0,26530.88,17,Low,2024-01,2024-01-15/2024-01-21,1,0
1955989715,77862447,2023-12-27 06:52:23,2023-12-27 07:06:23,2023-12-27 07:08:23,on time,1931.35,Wallet,8135,6276,1,877.89,679284,Pharmacy,Cough Syrup,Pant LLC,20,Tejas Doshi,Bally,New,3,721.04,2023-07-14,2,4.81,Traffic,4,neutral,Product Quality,0,2163.12,3,High,2023-12,2023-12-25/2023-12-31,6,0
3459500455,16379942,2023-12-18 00:37:55,2023-12-18 00:52:55,2023-12-18 00:54:55,on time,2581.78,UPI,20504,6348,1,632.43,992178,Pharmacy,Pain Reliever,Basu and Sons,20,Harshil Kuruvilla,Orai,Inactive,15,1370.56,2024-04-10,2,2.66,Traffic,4,positive,Customer Service,0,20558.399999999998,15,High,2023-12,2023-12-18/2023-12-24,0,0
5953376503,79169760,2024-05-25 03:53:54,2024-05-25 04:08:54,2024-05-25 04:24:54,significantly delayed,650.2,Wallet,34929,3686,1,44.35,300159,Cold Drinks & Juices,Cola,"Basu, Rout and Mistry",30,Benjamin Kant,Nagaon,New,11,932.44,2024-09-12,16,0.56,Traffic,5,positive,Customer Service,0,10256.84,11,High,2024-05,2024-05-20/2024-05-26,3,0
121874867,94529626,2023-03-28 00:53:55,2023-03-28 01:10:55,2023-03-28 01:05:55,on time,2596.92,UPI,69733,7775,3,381.24,952124,Fruits & Vegetables,Onions,"Wali, Sood and Bala",25,Gavin Kaur,Pudukkottai,New,17,1907.16,2023-12-06,-5,3.08,,5,positive,Delivery,0,32421.72,17,High,2023-03,2023-03-27/2023-04-02,0,0
2460545397,42872865,2024-10-27 11:26:03,2024-10-27 11:38:03,2024-10-27 11:49:03,slightly delayed,474.34,Wallet,50527,7031,1,475.04,925482,Instant & Frozen Food,Frozen Biryani,Viswanathan-Sha,40,Vasatika Chatterjee,Bulandshahr,Inactive,14,976.81,2023-10-09,11,2.53,Traffic,3,neutral,Product Quality,0,13675.34,14,Medium,2024-10,2024-10-21/2024-10-27,11,0
9690050839,55803572,2024-01-13 02:34:24,2024-01-13 02:44:24,2024-01-13 02:49:24,on time,2551.93,Wallet,76868,3949,2,309.0,500633,Dairy & Breakfast,Cereal,Trivedi-Ahluwalia,20,Champak Palla,Rewa,Premium,17,1237.96,2023-03-27,5,3.82,Traffic,4,neutral,App Experience,0,21045.32,17,High,2024-01,2024-01-08/2024-01-14,2,0
2574349065,51547198,2024-04-17 14:33:32,2024-04-17 14:43:32,2024-04-17 14:44:32,on time,4476.55,Wallet,406,7690,3,2357.0099999999998,123983,Pharmacy,Cough Syrup,Kurian-Chhabra,20,Kashvi Date,Agartala,Premium,19,750.81,2024-08-04,1,1.72,Traffic,4,neutral,Customer Service,0,14265.39,19,High,2024-04,2024-04-15/2024-04-21,14,0
2461936988,14428954,2023-07-20 23:11:57,2023-07-20 23:29:57,2023-07-20 23:48:57,significantly delayed,4196.95,Cash,77590,9647,2,281.6,272170,Instant & Frozen Food,Ice Cream,Purohit Group,40,Viraj Tank,Medininagar,Premium,10,1387.23,2024-10-22,19,4.4,Traffic,5,positive,App Experience,0,13872.3,10,High,2023-07,2023-07-17/2023-07-23,23,0
6447596416,76987910,2023-10-08 18:18:29,2023-10-08 18:30:29,2023-10-08 18:26:29,on time,4965.12,Card,45656,494,1,631.7,70969,Fruits & Vegetables,Carrots,Mohan Group,25,Oeshi Kannan,Shahjahanpur,Inactive,5,728.54,2024-03-08,-4,4.27,,4,positive,Customer Service,0,3642.7,5,High,2023-10,2023-10-02/2023-10-08,18,0
7228452275,42262168,2023-05-13 01:06:33,2023-05-13 01:25:33,2023-05-13 01:25:33,on time,326.42,Card,96211,9542,2,196.64,757274,Pet Care,Pet Treats,"Minhas, Kapoor and Sethi",35,Mason Iyengar,Avadi,Regular,18,489.19,2024-02-23,0,4.62,,2,negative,App Experience,0,8805.42,18,Low,2023-05,2023-05-08/2023-05-14,1,0
6696750742,5277675,2023-04-02 17:43:16,2023-04-02 17:54:16,2023-04-02 17:54:16,on time,2509.56,Wallet,89976,8222,2,1261.68,14145,Fruits & Vegetables,Spinach,"Thakur, Shah and Pingle",25,Vansha Deol,Ghaziabad,Premium,9,1312.8,2024-10-22,0,4.39,,5,positive,App Experience,0,11815.199999999999,9,High,2023-04,2023-03-27/2023-04-02,17,0
822235931,44410149,2023-08-09 07:17:16,2023-08-09 07:27:16,2023-08-09 07:42:16,slightly delayed,4866.15,Wallet,1773,639,3,1446.18,611575,Instant & Frozen Food,Frozen Pizza,"Bhat, Nigam and Hayer",40,Dhruv Patel,Pondicherry,New,14,1440.46,2023-05-18,15,1.42,Traffic,4,neutral,Customer Service,0,20166.440000000002,14,High,2023-08,2023-08-07/2023-08-13,7,0
7678251499,17805991,2023-04-23 13:27:40,2023-04-23 13:37:40,2023-04-23 13:42:40,on time,3141.37,Cash,60822,3427,1,193.46,704868,Household Care,Detergent,"Parikh, Oak and Kara",25,Jhalak Rai,Dhule,New,10,924.9,2024-05-09,5,1.85,Traffic,2,negative,Product Quality,0,9249.0,10,Low,2023-04,2023-04-17/2023-04-23,13,0
2497341976,9097480,2023-09-21 09:06:49,2023-09-21 09:19:49,2023-09-21 09:20:49,on time,3414.57,Wallet,42711,788,1,568.94,451933,Grocery & Staples,Wheat Flour,Nadig Ltd,15,Hamsini Verma,Bihar Sharif,Premium,18,307.65,2023-12-21,1,1.33,Traffic,1,negative,App Experience,0,5537.7,18,Low,2023-09,2023-09-18/2023-09-24,9,0
9107314128,79591237,2024-05-20 16:19:17,2024-05-20 16:37:17,2024-05-20 16:36:17,on time,545.49,Wallet,21125,6660,3,1728.66,820541,Household Care,Toilet Cleaner,"Borde, Peri and Upadhyay",25,Osha Warrior,Thane,Premium,6,1695.64,2023-12-23,-1,2.2,,2,negative,App Experience,0,10173.84,6,Low,2024-05,2024-05-20/2024-05-26,16,0
9855726256,8651281,2023-05-17 07:50:53,2023-05-17 08:05:53,2023-05-17 08:03:53,on time,479.57,Card,59743,1416,2,1869.5,349294,Fruits & Vegetables,Onions,Ganesan Ltd,25,Jonathan Seshadri,Ranchi,Premium,14,1516.13,2024-10-20,-2,0.96,,4,positive,App Experience,0,21225.82,14,High,2023-05,2023-05-15/2023-05-21,7,0
9398719862,14991661,2024-07-19 09:22:31,2024-07-19 09:40:31,2024-07-19 09:44:31,on time,4255.0,Card,4852,9455,2,896.32,615545,Personal Care,Soap,Barman Inc,35,Logan Nigam,Chandrapur,New,18,1719.35,2023-10-18,4,0.85,Traffic,1,negative,Delivery,0,30948.3,18,Low,2024-07,2024-07-15/2024-07-21,9,0
379494532,9650263,2024-07-07 13:29:33,2024-07-07 13:42:33,2024-07-07 13:44:33,on time,3609.27,UPI,99227,2058,3,39.75,654297,Fruits & Vegetables,Potatoes,Chandran-Dass,25,Samar Vasa,Gandhidham,New,5,843.98,2023-04-24,2,3.39,Traffic,5,positive,Customer Service,0,4219.9,5,High,2024-07,2024-07-01/2024-07-07,13,0
1048784963,58942207,2023-09-07 13:18:38,2023-09-07 13:35:38,2023-09-07 13:30:38,on time,1159.84,Card,35552,2538,2,1137.88,451933,Grocery & Staples,Wheat Flour,Nadig Ltd,15,Krisha Sama,Patna,Regular,8,525.9,2024-07-05,-5,2.18,,4,neutral,Product Quality,0,4207.2,8,High,2023-09,2023-09-04/2023-09-10,13,0
4386246924,69632084,2024-08-27 10:06:15,2024-08-27 10:26:15,2024-08-27 10:52:15,significantly delayed,2026.78,Card,56384,9593,2,1090.0,613942,Pet Care,Pet Treats,"Dyal, Saraf and Goel",35,Max Sandal,Etawah,Premium,17,1400.31,2024-04-07,26,3.44,Traffic,3,negative,Delivery,0,23805.27,17,Medium,2024-08,2024-08-26/2024-09-01,10,0
2050362692,79991320,2024-10-30 11:23:04,2024-10-30 11:36:04,2024-10-30 11:39:04,on time,2363.42,Cash,16076,2265,1,918.58,366066,Personal Care,Soap,Mandal LLC,35,Ojas Bawa,Kumbakonam,New,5,537.94,2024-03-25,3,3.48,Traffic,3,neutral,Customer Service,0,2689.7000000000003,5,Medium,2024-10,2024-10-28/2024-11-03,11,0
4142963293,34567918,2024-11-03 03:45:46,2024-11-03 04:04:46,2024-11-03 04:07:46,on time,3686.26,Cash,74308,9263,1,443.17,287070,Grocery & Staples,Wheat Flour,"Gala, Magar and Rajagopal",15,Meghana Ranganathan,Latur,Inactive,13,271.49,2024-10-09,3,1.26,Traffic,4,neutral,Product Quality,0,3529.37,13,High,2024-11,2024-10-28/2024-11-03,3,0
9753528654,61522288,2024-07-26 07:24:16,2024-07-26 07:35:16,2024-07-26 07:33:16,on time,109.03,Cash,63454,8771,1,864.3,137909,Pharmacy,Cough Syrup,Dalal PLC,20,Gunbir Kala,Tiruppur,New,8,283.36,2023-07-02,-2,1.84,,3,neutral,Product Quality,0,2266.88,8,Medium,2024-07,2024-07-22/2024-07-28,7,0
8126970833,14161586,2024-09-14 20:27:40,2024-09-14 20:41:40,2024-09-14 21:07:40,significantly delayed,4398.35,Wallet,83636,8350,3,423.84000000000003,700048,Household Care,Dish Soap,Khalsa-Bhavsar,25,Aachal Nazareth,Bettiah,Premium,11,353.97,2023-06-14,26,1.13,Traffic,4,neutral,Delivery,0,3893.67,11,High,2024-09,2024-09-09/2024-09-15,20,0
9747814712,16359370,2023-12-16 15:38:05,2023-12-16 15:52:05,2023-12-16 15:55:05,on time,2333.7,Wallet,33342,8165,2,1813.08,256783,Pet Care,Pet Treats,"Basu, Thakur and Rege",35,Harsh Gaba,South Dumdum,Premium,1,1352.7,2023-12-05,3,1.23,Traffic,5,positive,Product Quality,0,1352.7,1,High,2023-12,2023-12-11/2023-12-17,15,1
6281619403,77921718,2023-04-09 18:56:42,2023-04-09 19:15:42,2023-04-09 19:10:42,on time,3374.44,UPI,12086,5214,2,75.6,131136,Grocery & Staples,Salt,Deshpande-Rama,15,Raghav Bassi,Thrissur,Premium,3,1952.17,2023-11-21,-5,4.51,,5,positive,Customer Service,0,5856.51,3,High,2023-04,2023-04-03/2023-04-09,18,0
436184281,78614729,2023-11-20 12:36:18,2023-11-20 12:55:18,2023-11-20 13:22:18,significantly delayed,3147.92,Card,59936,2749,3,1736.5500000000002,15314,Dairy & Breakfast,Cheese,Banik-Ratta,20,Finn Goswami,Tiruvottiyur,New,10,1786.91,2024-09-05,27,0.74,Traffic,2,negative,App Experience,0,17869.100000000002,10,Low,2023-11,2023-11-20/2023-11-26,12,0
9799231260,22077605,2024-03-07 08:59:56,2024-03-07 09:17:56,2024-03-07 09:21:56,on time,872.83,Wallet,58378,7812,3,2840.58,39154,Fruits & Vegetables,Mangoes,"Suresh, Bose and Bajwa",25,Megha Sachar,Aligarh,Inactive,4,825.48,2024-06-18,4,0.9,Traffic,4,neutral,Customer Service,0,3301.92,4,High,2024-03,2024-03-04/2024-03-10,8,0
4071811527,66023110,2023-07-26 15:38:48,2023-07-26 15:51:48,2023-07-26 16:00:48,slightly delayed,1872.01,Card,27993,100,1,720.95,661577,Pet Care,Cat Food,Majumdar PLC,35,Joshua Mishra,Kottayam,New,20,1807.56,2023-11-03,9,2.39,Traffic,4,positive,Customer Service,0,36151.2,20,High,2023-07,2023-07-24/2023-07-30,15,0
5645359563,87160527,2024-08-08 23:28:23,2024-08-08 23:45:23,2024-08-08 23:40:23,on time,2624.29,Card,45180,8474,3,2026.38,723678,Pet Care,Dog Food,"Lall, Datta and Swamy",35,Gautam Ravel,Bulandshahr,New,6,1966.02,2024-10-09,-5,4.78,,2,negative,App Experience,0,11796.119999999999,6,Low,2024-08,2024-08-05/2024-08-11,23,0
9411813703,62600289,2023-09-25 22:56:09,2023-09-25 23:11:09,2023-09-25 23:16:09,on time,4433.0,Wallet,32773,5238,3,2827.11,557908,Pharmacy,Vitamins,Sundaram Inc,20,Tanmayi Zachariah,Udaipur,Inactive,10,1326.02,2024-02-20,5,0.65,Traffic,3,negative,Delivery,0,13260.2,10,Medium,2023-09,2023-09-25/2023-10-01,22,0
4270217473,54580166,2024-02-01 08:48:55,2024-02-01 09:02:55,2024-02-01 09:02:55,on time,505.5,Cash,4904,9867,2,1873.96,336847,Household Care,Toilet Cleaner,"Dayal, Mammen and More",25,Jason Pradhan,Silchar,Regular,8,1024.69,2023-08-11,0,1.23,,4,neutral,Customer Service,0,8197.52,8,High,2024-02,2024-01-29/2024-02-04,8,0
279851011,12967305,2023-04-11 09:45:14,2023-04-11 09:58:14,2023-04-11 09:57:14,on time,3495.33,Card,73623,6199,3,2776.95,34186,Fruits & Vegetables,Mangoes,Mandal-Kar,25,Bhavani Sood,Durg,New,16,607.46,2023-12-24,-1,4.34,,3,neutral,Delivery,0,9719.36,16,Medium,2023-04,2023-04-10/2023-04-16,9,0
6260524887,57081917,2024-06-01 06:43:44,2024-06-01 07:00:44,2024-06-01 06:56:44,on time,2457.11,Card,22883,3322,2,154.22,94225,Household Care,Toilet Cleaner,"Gulati, Ram and Sarkar",25,Nidra Choudhary,Howrah,Inactive,6,1378.87,2023-12-16,-4,3.76,,5,positive,Delivery,0,8273.22,6,High,2024-06,2024-05-27/2024-06-02,6,0
5853998391,94453274,2023-09-08 02:48:14,2023-09-08 02:58:14,2023-09-08 02:55:14,on time,949.22,Wallet,23606,364,2,563.46,257719,Dairy & Breakfast,Eggs,Chaudhuri PLC,20,Widisha Wali,Aurangabad,Regular,15,917.84,2024-10-14,-3,4.67,,3,negative,Delivery,0,13767.6,15,Medium,2023-09,2023-09-04/2023-09-10,2,0
9931976872,8955057,2024-06-24 05:17:20,2024-06-24 05:32:20,2024-06-24 05:28:20,on time,2487.83,Wallet,97297,9676,3,36.96,118820,Cold Drinks & Juices,Iced Tea,"Warrior, Ravel and Amble",30,Zashil Goyal,Bhubaneswar,Regular,3,1549.99,2024-10-12,-4,3.03,,2,negative,Delivery,0,4649.97,3,Low,2024-06,2024-06-24/2024-06-30,5,0
8432209832,90346920,2024-03-20 03:24:23,2024-03-20 03:42:23,2024-03-20 03:54:23,slightly delayed,3835.31,Wallet,18907,9981,1,936.98,336847,Household Care,Toilet Cleaner,"Dayal, Mammen and More",25,Idika Acharya,Satara,New,1,738.13,2024-09-14,12,4.17,Traffic,4,neutral,Delivery,0,738.13,1,High,2024-03,2024-03-18/2024-03-24,3,1
6023721507,8791577,2024-04-07 00:19:29,2024-04-07 00:36:29,2024-04-07 00:35:29,on time,1849.03,UPI,72197,158,1,862.28,327290,Grocery & Staples,Sugar,Nadkarni Inc,15,Warda Kohli,Madhyamgram,Regular,1,1031.07,2023-08-29,-1,2.05,,4,neutral,Customer Service,0,1031.07,1,High,2024-04,2024-04-01/2024-04-07,0,1
3042338919,76212152,2023-05-17 14:52:39,2023-05-17 15:05:39,2023-05-17 15:02:39,on time,2765.06,Wallet,70995,6827,3,2633.67,679284,Pharmacy,Cough Syrup,Pant LLC,20,Mitali Kapoor,Agra,Premium,13,1767.81,2024-10-11,-3,1.33,,3,neutral,Delivery,0,22981.53,13,Medium,2023-05,2023-05-15/2023-05-21,14,0
233646065,16379942,2023-09-19 22:28:29,2023-09-19 22:43:29,2023-09-19 22:48:29,on time,578.85,Wallet,56968,2400,1,949.73,803607,Personal Care,Soap,"Kadakia, Mohan and Sathe",35,Harshil Kuruvilla,Orai,Inactive,15,1370.56,2024-04-10,5,4.89,Traffic,4,neutral,Delivery,0,20558.399999999998,15,High,2023-09,2023-09-18/2023-09-24,22,0
9870610018,94033330,2024-02-08 05:23:21,2024-02-08 05:36:21,2024-02-08 05:35:21,on time,478.79,Card,44706,2918,2,896.32,615545,Personal Care,Soap,Barman Inc,35,Prisha Tella,Visakhapatnam,Regular,10,1747.91,2024-09-25,-1,0.86,,2,negative,Product Quality,0,17479.100000000002,10,Low,2024-02,2024-02-05/2024-02-11,5,0
1398230967,46876240,2024-04-22 09:58:26,2024-04-22 10:13:26,2024-04-22 10:09:26,on time,1186.66,Card,92744,7040,3,2362.2,951463,Pet Care,Pet Treats,Balakrishnan-Kaur,35,Vihaan Doctor,Vijayanagaram,Premium,5,1588.64,2023-06-16,-4,4.81,,1,negative,App Experience,0,7943.200000000001,5,Low,2024-04,2024-04-22/2024-04-28,9,0
8615488922,92209869,2023-11-04 00:06:14,2023-11-04 00:21:14,2023-11-04 00:42:14,significantly delayed,3803.34,Card,1328,9406,3,261.9,566052,Pharmacy,Pain Reliever,"Apte, Soman and Raju",20,Bishakha Shah,Jhansi,Regular,19,483.76,2023-10-03,21,3.94,Traffic,4,positive,Product Quality,0,9191.44,19,High,2023-11,2023-10-30/2023-11-05,0,0
2748841057,33544355,2023-12-30 05:03:21,2023-12-30 05:19:21,2023-12-30 05:43:21,significantly delayed,1587.18,Card,11008,1719,2,1016.0,552496,Household Care,Dish Soap,Dhar PLC,25,Aarnav Nayak,Sri Ganganagar,Premium,2,1083.95,2023-08-30,24,0.84,Traffic,3,neutral,Delivery,0,2167.9,2,Medium,2023-12,2023-12-25/2023-12-31,5,0
1375867721,4862761,2024-07-15 16:57:54,2024-07-15 17:08:54,2024-07-15 17:05:54,on time,2244.24,Cash,21511,548,3,463.5,500633,Dairy & Breakfast,Cereal,Trivedi-Ahluwalia,20,Maya Chatterjee,Eluru,Premium,20,477.19,2023-08-31,-3,4.45,,1,negative,Delivery,0,9543.8,20,Low,2024-07,2024-07-15/2024-07-21,16,0
8595141097,96511007,2024-03-31 10:24:16,2024-03-31 10:36:16,2024-03-31 10:39:16,on time,3385.77,UPI,19332,9568,1,328.51,274207,Pharmacy,Cough Syrup,"Savant, Batta and Mander",20,Hema Mannan,Dindigul,New,14,1243.4,2024-06-26,3,4.33,Traffic,4,positive,Product Quality,0,17407.600000000002,14,High,2024-03,2024-03-25/2024-03-31,10,0
4673382071,21784094,2024-01-16 13:25:12,2024-01-16 13:40:12,2024-01-16 13:49:12,slightly delayed,1479.69,UPI,97477,9551,1,906.54,256783,Pet Care,Pet Treats,"Basu, Thakur and Rege",35,Lakshit Rai,Bareilly,Regular,17,1530.19,2024-05-18,9,4.9,Traffic,3,neutral,Delivery,0,26013.23,17,Medium,2024-01,2024-01-15/2024-01-21,13,0
2948696008,51872499,2024-04-10 10:05:48,2024-04-10 10:22:48,2024-04-10 10:19:48,on time,3103.41,Cash,89164,843,2,575.62,131937,Instant & Frozen Food,Frozen Pizza,"Varkey, Devi and Ganguly",40,Nakul Banerjee,Bareilly,Premium,1,1234.0,2024-04-11,-3,2.28,,2,negative,Customer Service,0,1234.0,1,Low,2024-04,2024-04-08/2024-04-14,10,1
6839692624,64497538,2023-11-19 01:53:50,2023-11-19 02:10:50,2023-11-19 02:35:50,significantly delayed,4464.84,Cash,44627,1835,2,1104.4,67197,Dairy & Breakfast,Butter,Shetty-Bora,20,Libni Chadha,Bongaigaon,Premium,13,1338.69,2024-01-05,25,1.17,Traffic,1,negative,Delivery,0,17402.97,13,Low,2023-11,2023-11-13/2023-11-19,1,0
5770951298,75510747,2023-10-02 18:09:57,2023-10-02 18:23:57,2023-10-02 18:21:57,on time,957.11,UPI,4946,8044,3,932.61,329351,Dairy & Breakfast,Cheese,"Lala, Kalita and Sathe",20,Shaurya Luthra,Fatehpur,New,7,555.18,2024-03-18,-2,0.95,,5,positive,Delivery,0,3886.2599999999998,7,High,2023-10,2023-10-02/2023-10-08,18,0
5084771819,6344345,2024-08-29 21:54:24,2024-08-29 22:05:24,2024-08-29 22:18:24,slightly delayed,1207.68,Cash,66403,5500,2,1165.74,154179,Pharmacy,Pain Reliever,"Barad, Devi and Andra",20,Shaurya Chhabra,Burhanpur,Premium,19,1110.11,2024-10-03,13,1.37,Traffic,4,neutral,App Experience,0,21092.089999999997,19,High,2024-08,2024-08-26/2024-09-01,21,0
422403644,56548063,2023-05-27 23:26:14,2023-05-27 23:46:14,2023-05-27 23:54:14,slightly delayed,2331.5,UPI,23782,4684,1,198.15,317242,Grocery & Staples,Pulses,Rastogi Group,15,Advay Baria,Thanjavur,New,20,537.48,2024-08-11,8,0.56,Traffic,2,negative,App Experience,0,10749.6,20,Low,2023-05,2023-05-22/2023-05-28,23,0
